Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability
Which country was City Hall created in?,"Yo, so like, where was City Hall made and stuff?",0.06090964749455452,2.8000000000000003,57.69230769230769,103.625
Which country was We're Only Gonna Die created in?,"Yo, which country did they make ""We're Only Gonna Die"" in?",0.24269266426563263,1.84625,47.05882352941177,88.905
Which country was Buddy the Dentist created in?,"Yo, which country did Buddy the Dentist come from?",0.22007647156715393,2.9583333333333335,77.27272727272728,84.90000000000003
Which country was Impact! Xplosion created in?,"Yo, which country did they whip up Impact! Xplosion in?",0.31552591919898987,2.531428571428571,57.69230769230769,91.78000000000003
Which country was Freckles created in?,"Yo, do you know where Freckles was made?",0.4599195420742035,2.1649999999999996,35.0,103.54
Which country was Strangers created in?,"So, like, which country did they whip up Strangers in?",0.1349983513355255,2.758333333333333,50.0,95.165
Which country was The Devil's Advocate created in?,"So, like, where did The Devil's Advocate actually come from?",0.14653204381465912,2.3483333333333336,53.57142857142857,72.61545454545457
Which country was Crazy 8s created in?,"Yo, which country did they come up with Crazy 8s in?",0.12767280638217926,2.59,57.69230769230769,95.68818181818183
Which country was Jupiters Darling created in?,"Yo, which country did they whip up Jupiters Darling in?",0.12368126958608627,2.5242857142857145,50.0,78.24500000000002
Which country was About Mrs. Leslie created in?,"Hey, so like, which country did they make that About Mrs. Leslie thing in?",0.11624430865049362,2.012857142857143,70.58823529411765,103.04428571428575
Which country was It Happened in Athens created in?,"Yo, which country did that movie ""It Happened in Athens"" come from?",0.36671939492225647,1.9900000000000002,65.625,81.85500000000002
Which country was Charm School with Ricki Lake created in?,"Yo, so like, which country did that Charm School with Ricki Lake thingy get made in?",0.03159186989068985,2.6449999999999996,78.94736842105263,90.13250000000001
Which country was The Doors created in?,"Hey, so like, in which country did The Doors get started?",0.2072574347257614,1.7885714285714285,64.28571428571429,95.68818181818183
Which country was Narutomaki created in?,"Yo, which country did they whip up Narutomaki in?",0.16102850437164307,2.521666666666667,54.54545454545454,66.10000000000002
Which country was Killing in the Name created in?,"Yo, so like, which country did they whip up ""Killing in the Name"" in?",0.0867120549082756,3.0383333333333336,68.42105263157895,95.93928571428573
Which country was Devdas created in?,"So, like, in which country did they come up with Devdas?",0.2278134971857071,2.4316666666666666,53.57142857142857,95.68818181818183
Which country was Je suis un homme created in?,"So like, where was Je suis un homme made, you know?",0.13145148754119873,0.9137500000000001,50.0,111.07000000000002
Which country was The Beautiful and Damned created in?,"Hey, so like, in which country did they make The Beautiful and Damned?",0.22733360528945923,2.3957142857142855,59.375,83.0092307692308
Which country was Ghost Whisperer created in?,"So, like, which country did they whip up Ghost Whisperer in?",0.13830877840518951,3.364285714285714,53.57142857142857,87.99727272727276
Which country was One Froggy Evening created in?,"So, like, which country did they whip up One Froggy Evening in, ya know?",0.03110651485621929,2.3877777777777776,52.77777777777778,83.85357142857143
Which country was Korgoth of Barbaria created in?,"Yo, where was Korgoth of Barbaria born, like what country?",0.1852560043334961,1.816,61.53846153846153,78.24500000000002
Which country was Audio Learning Center created in?,"Hey, so like, which country did they whip up the Audio Learning Center in?",0.17885373532772064,3.40625,67.64705882352942,83.85357142857143
Which country was Son of the Beach created in?,"Yo, which country did they whip up Son of the Beach in?",0.1474730372428894,3.437142857142857,64.28571428571429,103.00500000000001
Which country was Window on the World created in?,"Yo, where was that Window on the World thing made, like which country?",0.2073822170495987,2.9671428571428575,71.875,96.02461538461542
Which country was Warlock created in?,"Yo, where did Warlock even come from, like which country made it?",0.152553528547287,2.65,50.0,88.905
Which country was Abduction: The Megumi Yokota Story created in?,"Yo, which country made that Abduction: The Megumi Yokota Story flick?",0.11155327409505844,2.09625,78.57142857142857,49.54272727272729
Which country was The Heirloom created in?,"Yo, so like, which country did they whip up The Heirloom in?",0.06553342193365097,3.143333333333333,63.33333333333333,95.955
Which country was Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals created in?,"Yo, which country did they make that Kamen Rider OOO flick ""Wonderful: The Shogun and the 21 Core Medals"" in?",0.10970763862133026,2.2308333333333334,72.0,72.32500000000003
Which country was Let the Right One In created in?,"Yo, where was that movie ""Let the Right One In"" made, like which country?",0.46325793862342834,2.8337499999999998,65.78947368421052,101.98214285714286
Which country was Fai Huan created in?,"Yo, what country did they whip up Fai Huan in?",0.2135169506072998,2.1614285714285715,54.166666666666664,103.625
Which country was Japanese regional cuisine created in?,"So, like, in which country did they whip up Japanese regional grub?",0.14736735820770264,2.8962499999999998,56.666666666666664,74.805
Which country was Last Chance created in?,"Yo, which country did they whip up Last Chance in?",0.12264011800289154,2.6633333333333336,62.5,103.625
Which country was This War Is Ours created in?,"Yo, which country did they whip up This War Is Ours in?",0.09935817867517471,2.77,57.14285714285714,103.00500000000001
Which country was The World's Applause created in?,"Yo, which country was The World's Applause made in?",0.09813489764928818,2.838333333333333,66.66666666666666,95.165
Which country was Dharma Bums created in?,"Yo, so like, in which country did they whip up the Dharma Bums, ya know?",0.016405202448368073,1.8699999999999999,63.1578947368421,95.73000000000002
Which country was Sexy Evil Genius created in?,"Yo, which country did they whip up Sexy Evil Genius in?",0.11943099647760391,2.8375000000000004,61.53846153846154,80.30636363636367
Which country was In My City created in?,"Hey, so like, which country did they come up with In My City in?",0.11806131154298782,3.265,67.6470588235294,95.93928571428573
Which country was Gulf News created in?,"Yo, which country did Gulf News pop up in?",0.12630492448806763,3.165714285714285,63.63636363636364,103.70000000000002
Which country was X Ambassadors created in?,"Yo, where did X Ambassadors pop up from?",0.15590150654315948,1.75,50.0,82.39000000000001
Which country was The Professionals created in?,"So, like, in which country did they whip up The Professionals?",0.1774185448884964,2.758333333333333,53.57142857142857,80.30636363636367
Which country was The Color Turning created in?,"Yo, in which country did they whip up The Color Turning?",0.1521599292755127,3.2,61.53846153846153,87.99727272727276
Which country was Heartist created in?,"Yo, in which country did they come up with Heartist?",0.1378934532403946,2.195,58.33333333333333,95.165
Which country was Solaris created in?,"So, like, which country did they whip up Solaris in?",0.15084269642829895,2.758333333333333,50.0,86.70500000000001
Which country was Old Man & Me created in?,"So, like, which country did they whip up Old Man & Me in?",0.09301941841840744,3.4371428571428564,56.25,103.00500000000001
Which country was The Guru created in?,"Where was The Guru made, like, which country?",0.18356111645698547,2.995,59.09090909090909,92.965
Which country was Jim Henson's Muppet Babies created in?,"So, like, in which country did they whip up Jim Henson's Muppet Babies, huh?",0.12772633135318756,2.308,60.526315789473685,84.45000000000003
Which country was Little Nemo: Adventures in Slumberland created in?,"So, like, which country did they whip up Little Nemo: Adventures in Slumberland in?",0.19710688292980194,2.2466666666666666,61.111111111111114,65.72500000000001
Which country was Spur des Falken created in?,"Yo, so like, in which country did they whip up Spur des Falken?",0.08059677481651306,2.398888888888889,65.625,96.02461538461542
Which country was Black and Tan created in?,"Yo, so like, where did the whole Black and Tan thing come from, like which country?",0.04815497249364853,2.9762500000000003,77.5,100.70750000000001
Which country was Bidi Bidi Bom Bom created in?,"Yo, so like, where was that Bidi Bidi Bom Bom jam made, huh?",0.04685268551111221,1.1777777777777778,67.64705882352942,96.02461538461542
Which country was American Inventor created in?,"So, like, in which country did that American inventor guy come from?",0.16458940505981445,2.7514285714285713,60.0,67.75500000000001
Which country was Peer Gynt created in?,"So, like, which country did they whip up Peer Gynt in?",0.14132258296012878,2.9114285714285706,53.57142857142857,103.37909090909093
Which country was Ghosts of Download created in?,"Hey, do you know where they made Ghosts of Download?",0.5687150359153748,1.9016666666666666,45.83333333333333,103.625
Which country was Oktoskop created in?,"Hey, so like, do you know where Oktoskop was born? Like, which country?",0.1586330384016037,2.1214285714285714,52.77777777777777,96.11442307692309
Which country was If Tomorrow Comes created in?,"Hey, so like, in which country did they whip up If Tomorrow Comes?",0.1459449976682663,2.87,65.625,83.0092307692308
Which country was Combat Shock created in?,"Yo, like, which country did they make Combat Shock in?",0.06876346468925476,2.8266666666666667,53.84615384615385,95.165
Which country was The Unholy Three created in?,"Hey, so like, which country did they whip up The Unholy Three in?",0.1398644894361496,3.0466666666666664,65.625,89.51692307692309
Which country was Shimmering Light created in?,"Hey, so like, where did that Shimmering Light thingy come from?",0.09664291143417358,2.7116666666666664,60.714285714285715,87.99727272727276
