,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
2118,What genre is As Time Goes By?,"In what categorical classification of artistic expression does the work entitled ""As Time Goes By"" reside?",0.9968495965003968,2.3440000000000003,76.3157894736842,26.682500000000005,1944
2119,What genre is Low Life?,"In what categorical classification does the work titled ""Low Life"" reside within the broader spectrum of artistic genres?",0.9948760867118835,2.255833333333334,78.57142857142857,28.765000000000015,1945
2120,What genre is Go On?,"In what categorical classification does the television program Go On reside, considering the multifaceted nuances of narrative structure and thematic elements inherent in its episodic presentation?",0.9967240691184998,2.3647058823529408,80.35714285714286,-21.29346153846151,1946
2121,What genre is Liberty?,In what categorical classification does the artistic creation known as 'Liberty' reside within the multifaceted spectrum of genre delineations?,0.9338449835777284,2.0225,80.95238095238095,0.5394736842105203,1947
2122,What genre is No Doubt?,In what categorical classification of musical expression does the ensemble known as No Doubt find its contextual alignment?,0.9968294501304626,2.589090909090909,71.05263157894737,24.065,1948
2123,What genre is Storm Master?,"In what categorical classification or artistic genre does the work entitled ""Storm Master"" reside?",0.996655821800232,2.5340000000000003,70.58823529411765,23.42500000000001,1949
2124,What genre is Chip?,In what categorical classification does the musical oeuvre of the artist known as Chip reside?,0.996871292591095,2.724444444444445,78.125,39.33000000000001,1950
2125,What genre is The One?,"Inquiring into the categorical classification that pertains to the artistic work titled ""The One,"" one seeks to elucidate the specific genre or stylistic framework within which this particular narrative or thematic composition is situated.",0.996802806854248,2.0200000000000005,67.10526315789474,-4.339705882352916,1951
2126,What genre is Serving You?,"In what categorical classification does the work entitled ""Serving You"" reside?",0.9958477020263672,2.402857142857143,46.42857142857143,18.77909090909094,1952
2127,What genre is Lebanon?,"In what categorical classification does the cultural and artistic expression of Lebanon reside, considering the multifaceted dimensions of its historical, social, and political landscapes?",0.996444284915924,1.8246666666666664,75.0,-25.49999999999997,1953
2128,What genre is Bis?,"In the context of categorizing the artistic and cultural classifications of the entity known as ""Bis,"" what specific genre or genres can be ascribed to its multifaceted output?",0.9672884345054626,1.506,65.625,18.27928571428575,1954
2129,What genre is Criteria?,In what categorical classification does the entity known as Criteria reside within the overarching paradigm of artistic genres?,0.9885695576667786,1.954,76.3157894736842,0.5649999999999977,1955
2130,What genre is The Expert?,"In what categorical classification does the work entitled ""The Expert"" reside, considering the multifaceted nature of literary typologies and the intricate interplay of thematic and stylistic elements therein?",0.9968268275260924,1.8888888888888884,75.0,-17.97785714285712,1956
2131,What genre is Risk?,In what categorical classification does the conceptual framework of Risk reside within the broader spectrum of artistic and thematic genres?,0.9908700585365297,1.7716666666666665,85.71428571428572,13.105000000000048,1957
2132,What genre is Shark Monroe?,In what categorical classification of artistic expression does the oeuvre of Shark Monroe find its pertinent delineation?,0.9967051148414612,1.9027272727272724,75.0,20.380000000000024,1958
2133,What genre is Territory Cops?,In what categorical classification of artistic expression does the television program known as Territory Cops reside?,0.9961223006248474,2.563636363636364,79.41176470588235,0.2450000000000045,1959
2134,What genre is CSI?,In what categorical classification of artistic expression does the television series CSI find its thematic and stylistic alignment?,0.996981918811798,2.2533333333333334,73.68421052631578,0.5649999999999977,1960
2135,What genre is My Family?,"In what classification of artistic expression does the work entitled ""My Family"" reside?",0.9966603517532348,2.5425000000000004,65.625,24.440000000000023,1961
2136,What genre is The Visitors?,"In which categorical classification does the cinematic work entitled ""The Visitors"" find its thematic and stylistic alignment?",0.9967864751815796,1.91,67.5,0.474117647058847,1962
2137,What genre is The New Spirit?,"In what categorical classification does the artistic work entitled The New Spirit reside, particularly in relation to its stylistic and thematic characteristics?",0.9968205690383912,2.0185714285714287,70.83333333333333,-7.767727272727285,1963
2138,What genre is Immortal?,"In what categorical classification does the artistic work titled ""Immortal"" reside within the broader spectrum of genre delineation?",0.9610235095024108,2.1175,78.57142857142857,9.965000000000003,1964
2139,What genre is Jason Moran?,In what categorization of artistic expression might one classify the musical oeuvre of Jason Moran?,0.9965470433235168,1.64125,78.125,22.410000000000025,1965
2140,What genre is The Unknown?,In what categorical classification might one delineate the artistic and thematic essence encapsulated within the work titled The Unknown?,0.9963573813438416,1.749,70.0,4.992105263157924,1966
2141,What genre is Neighbours?,"In what categorical classification can one delineate the genre to which the television series ""Neighbours"" is ascribed?",0.996903359889984,2.002222222222222,62.5,20.380000000000024,1967
2142,What genre is The Neighbors?,"In what categorial classification does the cinematic work titled ""The Neighbors"" reside, in terms of its stylistic and thematic conventions?",0.996731162071228,1.5558333333333334,72.91666666666667,21.565000000000023,1968
2143,What genre is The Soul Survivors?,What categorical classification pertains to the artistic composition known as The Soul Survivors?,0.9968495965003968,1.69,78.57142857142857,4.916923076923098,1969
2144,What genre is Speed?,"In what categorical classification does the cinematic work entitled ""Speed"" reside, in terms of its thematic and stylistic attributes?",0.9971461892127992,1.8275,71.73913043478261,9.4447368421053,1970
2145,What genre is The Others?,"In what categorical classification does the cinematic piece known as The Others reside, in terms of its thematic and stylistic attributes?",0.9970115423202516,1.7333333333333334,76.08695652173913,20.34857142857146,1971
2146,What genre is Jacob Maris?,In what categorical classification of artistic expression does one ascertain the stylistic affiliations of Jacob Maris?,0.9965037107467652,1.5509999999999995,76.47058823529412,-5.04249999999999,1972
2147,What genre is Suits?,"In what categorical classification of artistic expression does the television series ""Suits"" reside?",0.9969034790992736,2.4944444444444445,78.125,-1.5907692307691832,1973
2148,What genre is The Storm?,"In what categorical classification does the narrative work entitled ""The Storm"" reside within the broader spectrum of literary genres?",0.994212806224823,2.2225,79.54545454545453,13.897368421052647,1974
2149,What genre is Fablehaven?,"In what categorical classification does the literary work entitled ""Fablehaven"" reside, specifically concerning its narrative style and thematic elements?",0.9965062141418456,1.7742857142857145,63.04347826086956,-26.176315789473648,1975
2150,What genre is Sacrifice?,"In what categorical classification does the artistic work entitled ""Sacrifice"" reside, with particular reference to its thematic and stylistic constituents?",0.9970062375068665,1.9184615384615389,70.83333333333334,-8.044999999999959,1976
