Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,possible_answers
Where did Alec Acton die?,"Hey, so like, where did Alec Acton kick the bucket?",0.1175305545330047,2.2283333333333335,69.23076923076923,86.70500000000001,['Leicester']
Where did Gottfried Ludolf Camphausen die?,"Hey, so like, where did that dude Gottfried Ludolf Camphausen kick the bucket?",0.1009693667292594,2.1624999999999996,75.0,76.50153846153849,['Cologne']
Where did Hyacinthe Rigaud die?,"Hey, do you know where Hyacinthe Rigaud kicked the bucket?",0.3949877619743347,1.532857142857143,54.166666666666664,78.24500000000002,['Paris']
Where did Hector Goetinck die?,"Yo, where did that dude Hector Goetinck kick the bucket?",0.1842802315950393,2.238571428571429,70.83333333333333,86.70500000000001,['Knokke-Heist']
Where did Shūsei Nakamura die?,"Yo, where did that dude Shūsei Nakamura kick the bucket?",0.1704597771167755,2.238571428571429,70.83333333333333,78.24500000000002,['Tokyo']
Where did Adolf Schinnerer die?,Where did that dude Adolf Schinnerer kick the bucket?,0.2217862755060196,2.611666666666667,70.0,75.50000000000003,['Haimhausen']
Where did Don Douglas die?,"Hey, so like, where did that dude Don Douglas kick the bucket?",0.0903533324599266,2.4714285714285715,73.33333333333333,95.955,['Los Angeles']
Where did Aron Pumnul die?,"So, like, where did Aron Pumnul kick the bucket?",0.1193955019116401,2.193333333333334,58.33333333333333,84.90000000000003,['Chernivtsi']
Where did Maximo Munzi die?,"Yo, where’d Maximo Munzi kick the bucket?",0.1204976364970207,1.327142857142857,77.27272727272727,71.81500000000001,['Los Angeles']
Where did Vivian Maier die?,"Hey, do you know where Vivian Maier kicked the bucket?",0.4104794263839721,1.532857142857143,54.166666666666664,86.70500000000001,['Chicago']
Where did James Patrick Rossiter die?,"Hey, do you know where James Patrick Rossiter kicked the bucket?",0.3857627511024475,1.34125,57.69230769230769,64.9245454545455,['Erie']
Where did Bill Manhoff die?,"So, like, where did Bill Manhoff kick the bucket?",0.1208280622959137,2.973333333333333,58.33333333333333,94.3,['Los Angeles']
Where did Georg von Dollmann die?,"So, like, where did that dude Georg von Dollmann kick the bucket?",0.115895465016365,2.13625,66.66666666666666,95.955,['Munich']
Where did Heinrich Bernhard Oppenheim die?,"Hey, so like, where did that dude Heinrich Bernhard Oppenheim kick the bucket?",0.1006385758519172,2.1624999999999996,75.0,76.50153846153849,['Berlin']
Where did Alexander Friedmann die?,"Hey, so like, where did that dude Alexander Friedmann kick the bucket?",0.0982363522052764,2.4714285714285715,73.33333333333333,74.805,['Saint Petersburg']
Where did Mary Young die?,"Hey, so like, where did Mary Young kick the bucket?",0.1194124966859817,2.7550000000000003,69.23076923076923,95.165,['La Jolla']
"Where did Deokhye, Princess of Korea die?",Where did that Princess Deokhye from Korea kick the bucket?,0.4940774738788605,2.7433333333333336,72.72727272727272,86.70500000000001,['Changdeokgung']
Where did Natalie Clifford Barney die?,"Hey, so like, where did Natalie Clifford Barney kick the bucket?",0.1200076192617416,1.91,71.42857142857143,80.30636363636367,['Paris']
Where did Karol Kmetko die?,"Hey, do you know where Karol Kmetko kicked the bucket?",0.4616406559944153,1.532857142857143,54.166666666666664,78.24500000000002,['Nitra']
Where did Lorenzo Welton Elder die?,"Hey, so like, where did that Lorenzo Welton Elder dude kick the bucket?",0.0905425250530242,2.61125,75.0,76.50153846153849,['Hoboken']
Where did Ichiro Nakagawa die?,"Hey, do you know where Ichiro Nakagawa kicked the bucket?",0.4458392560482025,1.532857142857143,54.166666666666664,52.86500000000001,['Sapporo']
Where did Alexander Lorrimer die?,"Hey, so like, where did that dude Alexander Lorrimer kick the bucket?",0.1013434305787086,2.4714285714285715,73.33333333333333,67.75500000000001,['Oadby']
Where did Turley Richards die?,"Hey, so like, where did that dude Turley Richards kick the bucket?",0.0872771218419075,2.4714285714285715,73.33333333333333,88.905,['Charleston']
Where did Helmuth Prieß die?,"Hey, so like, where did that dude Helmuth Prieß kick the bucket?",0.0952507629990577,2.4714285714285715,73.33333333333333,95.955,['East Prussia']
Where did Jesse Pearson die?,Where did Jesse Pearson kick the bucket?,0.4972757697105407,2.348,62.5,90.95857142857145,['Monroe']
Where did Viktor Masing die?,"Hey, so like, where did Viktor Masing kick the bucket?",0.1206683665513992,2.2283333333333335,69.23076923076923,86.70500000000001,['Tartu']
Where did Jesse Altenburg die?,Where did Jesse Altenburg kick the bucket?,0.3567171096801758,2.348,62.5,78.87285714285717,['Lansing']
Where did Kees van Baaren die?,"Hey, so like, where did Kees van Baaren kick the bucket?",0.1156599968671798,2.584285714285714,71.42857142857143,95.68818181818185,['Oegstgeest']
Where did Clancy Cooper die?,"Yo, where’d Clancy Cooper kick the bucket?",0.12099140137434,1.327142857142857,77.27272727272727,82.39000000000001,['Hollywood']
Where did Mike Donlin die?,"Yo, where did that dude Mike Donlin kick the bucket?",0.1608859151601791,2.611666666666667,70.83333333333333,95.165,['Hollywood']
Where did Joseph Barclay die?,"Hey, so like, where did that dude Joseph Barclay kick the bucket?",0.1012747511267662,2.4714285714285715,73.33333333333333,88.905,['Jerusalem']
Where did Filip Schleicher die?,"Hey, so like, where did that dude Filip Schleicher kick the bucket?",0.1012856811285018,2.4714285714285715,73.33333333333333,88.905,['Lviv']
Where did Willie Mills die?,"So, like, where did Willie Mills kick the bucket?",0.1177944242954254,2.193333333333334,58.33333333333333,103.70000000000002,['Aberdeen']
Where did Hans Adam von Schöning die?,"Hey, so like, where did that Hans Adam von Schöning dude kick the bucket?",0.0922238603234291,2.1624999999999996,76.47058823529412,95.93928571428572,['Dresden']
Where did Luciano Durán Böger die?,"So, like, where did that dude Luciano Durán Böger kick the bucket?",0.1043531447649002,2.13625,66.66666666666666,88.905,['La Paz']
Where did Tim Horshington die?,"Hey, do you know where Tim Horshington kicked the bucket?",0.3744460344314575,1.532857142857143,54.166666666666664,78.24500000000002,['Toronto']
Where did Joan Quigley die?,"Hey, do you know where Joan Quigley kicked the bucket?",0.4948702454566955,1.532857142857143,54.166666666666664,86.70500000000001,['San Francisco']
Where did Dezső Wein die?,"Yo, where did Dezső Wein kick the bucket?",0.2576861977577209,1.9566666666666668,65.0,103.54,['Budapest']
"Where did Johann Ludwig, Reichsgraf von Wallmoden-Gimborn die?","Yo, where did that dude Johann Ludwig, ya know, the Reichsgraf von Wallmoden-Gimborn, kick the bucket?",0.0821257531642913,1.5772727272727274,76.19047619047619,70.14470588235295,['Hanover']
Where did John B. Long die?,"Hey, so like, where did that dude John B. Long kick the bucket?",0.0985282436013221,2.995,73.52941176470588,109.12980769230772,['Rusk']
Where did Albert Jansz Vinckenbrinck die?,"So, like, where did that dude Albert Jansz Vinckenbrinck kick the bucket?",0.1139493137598037,2.13625,66.66666666666666,81.85500000000002,['Amsterdam']
Where did Eugène Mouton die?,"Hey, do you know where Eugène Mouton kicked the bucket?",0.4332859516143799,1.532857142857143,54.166666666666664,86.70500000000001,['Paris']
Where did Charles Douglas Moffatt die?,"So, like, where did that dude Charles Douglas Moffatt kick the bucket?",0.1049906015396118,2.13625,66.66666666666666,81.85500000000002,['Buenos Aires']
Where did Mado Maurin die?,"Hey, so like, where did Mado Maurin kick the bucket?",0.115535631775856,2.2283333333333335,69.23076923076923,86.70500000000001,['Paris']
Where did Antoni Brodowski die?,"Hey, where did that dude Antoni Brodowski kick the bucket?",0.1923266649246215,2.4714285714285715,70.83333333333333,69.78500000000001,['Warsaw']
Where did Philippe van Lansberge die?,"Hey, so like, where did Philippe van Lansberge kick the bucket?",0.1197072565555572,2.584285714285714,71.42857142857143,87.99727272727276,['Middelburg']
Where did Kingsley Amis die?,"So, like, where did Kingsley Amis kick the bucket?",0.1169213205575943,2.193333333333334,58.33333333333333,84.90000000000003,['London']
Where did Bud Greenspan die?,"Yo, where did that dude Bud Greenspan kick the bucket?",0.1689448356628418,2.878571428571429,70.83333333333333,95.165,['New York City']
Where did Manius Aquillius die?,"Hey, so like, where did that dude Manius Aquillius kick the bucket?",0.0837948843836784,2.4714285714285715,73.33333333333333,81.85500000000002,['Pergamon']
Where did Rainer Ludwig Claisen die?,"Hey, so like, where did that Rainer Ludwig Claisen dude kick the bucket?",0.0922559201717376,2.1624999999999996,75.0,83.0092307692308,['Bad Godesberg']
Where did Eston Hemings die?,Where did that dude Eston Hemings kick the bucket?,0.2258315086364746,2.611666666666667,70.0,84.90000000000003,['Madison']
Where did Walther Eidlitz die?,"So, like, where did that dude Walther Eidlitz kick the bucket?",0.0983385369181633,2.4414285714285713,64.28571428571429,87.99727272727276,['Vaxholm']
Where did Willard Young die?,"Yo, where did that dude Willard Young kick the bucket?",0.1967501044273376,2.6900000000000004,70.83333333333333,95.165,['Salt Lake City']
Where did Friedrich Zschokke die?,"Hey, so like, where did that dude Friedrich Zschokke kick the bucket?",0.1023830845952034,2.4714285714285715,73.33333333333333,95.955,['Basel']
Where did Gordon L. Allott die?,"Hey, so like, where did that dude Gordon L. Allott kick the bucket?",0.092474564909935,2.1624999999999996,75.0,96.11442307692307,['Englewood']
Where did Abdurahman Čokić die?,Where did Abdurahman Čokić kick the bucket?,0.2952130138874054,2.348,62.5,54.70142857142861,['Tuzla']
Where did Edi Hans Pawlata die?,"Hey, so like, where did Edi Hans Pawlata kick the bucket?",0.1098747700452804,1.91,71.42857142857143,80.30636363636367,['Vienna']
Where did Danièle Djamila Amrane-Minne die?,"Yo, where did Danièle Djamila Amrane-Minne kick the bucket?",0.1707895845174789,1.6771428571428573,68.18181818181819,69.78500000000001,['Algiers']
Where did William Jay Gaynor die?,Where did that dude William Jay Gaynor kick the bucket?,0.1792621165513992,2.777142857142857,72.72727272727272,86.70500000000001,['New York City']
Where did Raoul Bortoletto die?,"Hey, so like, where did Raoul Bortoletto kick the bucket?",0.1151616275310516,2.2283333333333335,69.23076923076923,78.24500000000002,['Treviso']
Where did Joseph Egbert die?,"Hey, so like, where did that dude Joseph Egbert kick the bucket?",0.09812992811203,2.4714285714285715,73.33333333333333,88.905,['New Dorp']
Where did Johann Nepomuk David die?,"Yo, where did that dude Johann Nepomuk David kick the bucket?",0.166736900806427,1.95875,73.07692307692308,72.61545454545457,['Stuttgart']
Where did Duke Anthony Ulrich of Brunswick die?,"Hey, so like, where did that Duke Anthony Ulrich dude from Brunswick kick the bucket?",0.0952127948403358,2.3666666666666667,72.22222222222223,78.81000000000003,['Kholmogory']
Where did Serge Adda die?,"Hey, so like, where did Serge Adda kick the bucket?",0.1128264814615249,2.2283333333333335,69.23076923076923,95.165,['Paris']
Where did Wilhelm Borchert die?,"Hey, so like, where did that dude Wilhelm Borchert kick the bucket?",0.1049275696277618,2.4714285714285715,73.33333333333333,88.905,['Crimean Peninsula']
Where did Countess Amalie Henriette of Solms-Baruth die?,"Hey, so like, where did that Countess Amalie Henriette chick from Solms-Baruth kick the bucket?",0.09671650826931,2.7474999999999996,77.77777777777777,79.5575,['Karlsruhe']
Where did Pierre Jouguet die?,"Hey, so like, where did Pierre Jouguet kick the bucket?",0.1190639808773994,2.2283333333333335,69.23076923076923,95.165,['Paris']
"Where did Jean II, Duke of Alençon die?","Hey, so like, where did Jean II, Duke of Alençon kick the bucket?",0.11341293156147,2.7575,73.52941176470588,89.51692307692309,['Paris']
Where did Harold Wethey die?,"Hey, where did that dude Harold Wethey kick the bucket?",0.1433235108852386,2.4714285714285715,70.83333333333333,86.70500000000001,['Ann Arbor']
Where did Jacintha Saldanha die?,"So, like, where did that Jacintha Saldanha lady kick the bucket?",0.1287619471549987,2.498571428571428,64.28571428571429,64.9245454545455,['London']
Where did Robert Doisneau die?,"So, like, where did that dude Robert Doisneau kick the bucket?",0.1073619872331619,2.4414285714285713,64.28571428571429,87.99727272727276,['Paris']
Where did Ramón Monzant die?,"Hey, do you know where Ramón Monzant kicked the bucket?",0.4441567659378052,1.532857142857143,54.166666666666664,86.70500000000001,['Maracaibo']
Where did Tadeusz Łopalewski die?,"Hey, so like, where did Tadeusz Łopalewski kick the bucket?",0.1128882020711898,2.2283333333333335,69.23076923076923,69.78500000000001,['Warsaw']
Where did Miguel Henríquez Guzmán die?,"Hey, so like, do you know where Miguel Henríquez Guzmán kicked the bucket?",0.1278947293758392,1.34125,62.5,83.0092307692308,['Mexico City']
Where did Pier Francesco Guala die?,Where did that dude Pier Francesco Guala kick the bucket?,0.1574921756982803,2.898571428571429,72.72727272727272,78.24500000000002,['Milan']
Where did Boston Jenkins Drayton die?,"Hey, so like, where exactly did that Boston Jenkins Drayton guy kick the bucket?",0.106305181980133,2.24,70.58823529411765,71.76785714285715,['Cape Palmas']
Where did Max Gordon die?,"Hey, so like, where did Max Gordon kick the bucket?",0.1241861134767532,2.591666666666667,69.23076923076923,95.165,['New York City']
Where did Pierre-Barthélemy Gheusi die?,"Hey, so like, where did that dude Pierre-Barthélemy Gheusi kick the bucket?",0.1044374927878379,2.4714285714285715,73.33333333333333,83.0092307692308,['Paris']
Where did Charles Lavigerie die?,"Hey, so like, where did Charles Lavigerie kick the bucket?",0.1203807741403579,2.2283333333333335,69.23076923076923,78.24500000000002,['Algiers']
Where did Mehmet Kenan Dalbaşar die?,"Yo, so where did that dude Mehmet Kenan Dalbaşar kick the bucket?",0.1244865581393241,1.8988888888888888,67.85714285714286,74.805,['Istanbul']
Where did Frank Ferguson die?,"Hey, so like, where did that dude Frank Ferguson kick the bucket?",0.0903790667653083,2.834285714285714,73.33333333333333,88.905,['Los Angeles']
Where did Gustavo Adolfo Madero de luis die?,"Hey, where did Gustavo Adolfo Madero de Luis kick the bucket?",0.2913831770420074,1.91,73.07692307692308,57.23363636363638,['Mexico City']
Where did Paddy Mayes die?,"Hey, where did Paddy Mayes kick the bucket?",0.4460527300834656,2.2283333333333335,65.0,92.965,['Fayetteville']
Where did James Leonard Gordon die?,"Hey, so like, where did that dude James Leonard Gordon kick the bucket?",0.0946781933307647,2.1624999999999996,75.0,83.0092307692308,['Olongapo']
Where did Joan Cooper die?,"So, like, where'd Joan Cooper kick the bucket?",0.1030767858028411,2.1420000000000003,54.166666666666664,94.3,['Hayfield']
Where did Jim Faulkner die?,Where did that dude Jim Faulkner kick the bucket?,0.1926244497299194,2.611666666666667,70.0,94.3,['West Palm Beach']
Where did Rıza Doğan die?,Where did Rıza Doğan kick the bucket?,0.4892224669456482,2.348,62.5,90.95857142857145,['Ankara']
